reading_ts,cell_id,region,latency_ms,throughput_mbps,downtime_min,drop_call_rate_pct,active_users
2026-08-03 23:15:00,CELL-DEL-01,Delhi,36.01,185.4,0,0.619,256
2026-08-02 06:45:00,CELL-DEL-02,Delhi,38.48,245.72,0,0.445,364
2026-08-05 11:45:00,CELL-MUM-03,Mumbai,48.62,119.04,0,0.264,281
2026-08-04 16:00:00,CELL-DEL-03,Delhi,31.24,183.0,0,0.886,355
2026-08-01 04:45:00,CELL-CHE-02,Chennai,27.05,175.16,0,0.477,436
2026-08-02 15:15:00,CELL-KOL-03,Kolkata,33.14,207.76,0,0.414,302
2026-08-03 21:45:00,CELL-BLR-02,Bengaluru,40.95,198.77,0,0.994,483
2026-08-01 06:45:00,CELL-HYD-03,Hyderabad,32.81,133.66,0,0.335,429
2026-08-04 17:00:00,CELL-KOL-03,Kolkata,31.69,211.77,0,0.246,539
2026-08-02 18:45:00,CELL-BLR-03,Bengaluru,59.95,174.73,0,0.878,558
2026-08-02 09:30:00,CELL-MUM-03,Mumbai,49.56,153.47,0,1.012,453
2026-08-01 06:30:00,CELL-HYD-03,Hyderabad,29.49,139.59,0,0.432,462
2026-08-03 17:30:00,CELL-CHE-02,Chennai,30.86,138.24,0,0.541,418
2026-08-05 05:45:00,CELL-MUM-02,Mumbai,40.03,171.71,0,0.675,373
2026-08-04 15:00:00,CELL-BLR-03,Bengaluru,38.41,159.39,0,0.306,408
2026-08-05 21:00:00,CELL-MUM-02,Mumbai,65.47,122.64,0,0.905,367
2026-08-04 17:15:00,CELL-MUM-01,Mumbai,33.62,191.59,0,1.244,425
2026-08-03 17:45:00,CELL-DEL-02,Delhi,48.72,153.84,0,0.543,291
2026-08-01 12:15:00,CELL-CHE-02,Chennai,34.29,102.28,0,0.596,338
2026-08-01 20:45:00,CELL-BLR-01,Bengaluru,52.23,151.55,0,0.841,610
2026-08-03 03:45:00,CELL-DEL-03,Delhi,33.74,205.44,0,0.574,334
2026-08-02 03:15:00,CELL-DEL-03,Delhi,29.67,175.59,0,0.53,248
2026-08-01 01:00:00,CELL-CHE-01,Chennai,31.59,184.13,0,0.565,254
2026-08-01 00:45:00,CELL-MUM-03,Mumbai,37.23,166.41,0,0.54,177
2026-08-01 14:30:00,CELL-BLR-02,Bengaluru,28.13,256.55,0,0.381,303
2026-08-04 07:45:00,CELL-BLR-02,Bengaluru,28.95,230.29,0,0.504,315
2026-08-02 01:30:00,CELL-DEL-02,Delhi,35.18,249.42,0,0.545,416
2026-08-05 22:00:00,CELL-KOL-02,Kolkata,35.13,132.22,0,1.032,490
2026-08-03 04:15:00,CELL-HYD-01,Hyderabad,29.62,179.51,0,0.88,229
2026-08-01 00:30:00,CELL-KOL-02,Kolkata,25.98,179.15,0,0.401,188
2026-08-05 11:30:00,CELL-DEL-03,Delhi,39.37,139.03,0,0.548,230
2026-08-05 00:30:00,CELL-CHE-01,Chennai,33.12,210.64,0,0.38,156
2026-08-05 04:30:00,CELL-MUM-03,Mumbai,40.72,153.21,0,0.618,169
2026-08-02 20:30:00,CELL-MUM-03,Mumbai,48.94,100.44,0,0.974,476
2026-08-04 00:00:00,CELL-CHE-03,Chennai,29.12,198.4,0,0.085,350
2026-08-05 16:15:00,CELL-MUM-03,Mumbai,42.92,156.34,0,0.24,480
2026-08-05 12:15:00,CELL-HYD-02,Hyderabad,41.91,164.84,0,0.283,527
2026-08-02 22:30:00,CELL-BLR-03,Bengaluru,42.08,174.26,0,0.604,449
2026-08-05 08:15:00,CELL-HYD-02,Hyderabad,36.78,228.66,0,0.736,454
2026-08-04 03:00:00,CELL-MUM-02,Mumbai,44.49,211.87,0,0.386,354
2026-08-04 10:15:00,CELL-HYD-01,Hyderabad,39.01,116.85,0,0.711,369
2026-08-04 17:15:00,CELL-HYD-03,Hyderabad,37.74,118.18,0,1.241,331
2026-08-05 09:45:00,CELL-DEL-03,Delhi,30.96,144.73,0,0.747,601
2026-08-02 09:30:00,CELL-CHE-01,Chennai,33.92,175.38,0,0.303,251
2026-08-04 00:30:00,CELL-BLR-03,Bengaluru,39.07,204.11,0,0.501,260
2026-08-05 16:00:00,CELL-MUM-01,Mumbai,37.2,201.18,0,0.266,437
2026-08-05 08:15:00,CELL-CHE-03,Chennai,31.45,228.87,0,0.851,220
2026-08-02 20:45:00,CELL-KOL-03,Kolkata,48.72,193.73,0,0.843,317
2026-08-04 08:45:00,CELL-KOL-01,Kolkata,40.11,189.3,0,0.441,561
2026-08-01 11:15:00,CELL-MUM-02,Mumbai,62.62,157.14,0,0.801,410
2026-08-03 00:15:00,CELL-BLR-02,Bengaluru,28.6,227.85,0,0.659,323
2026-08-02 22:15:00,CELL-HYD-03,Hyderabad,32.37,128.63,0,1.137,476
2026-08-03 15:15:00,CELL-HYD-01,Hyderabad,33.73,145.1,0,0.493,444
2026-08-05 00:45:00,CELL-CHE-03,Chennai,36.27,219.73,0,0.457,336
2026-08-04 00:00:00,CELL-MUM-03,Mumbai,44.94,121.51,0,0.703,292
2026-08-02 09:00:00,CELL-CHE-01,Chennai,31.01,158.28,0,0.332,196
2026-08-03 20:15:00,CELL-DEL-01,Delhi,33.43,175.01,0,0.333,575
2026-08-05 00:30:00,CELL-KOL-01,Kolkata,48.99,227.45,0,0.838,312
2026-08-03 23:30:00,CELL-MUM-02,Mumbai,50.34,169.5,0,0.996,281
2026-08-02 02:15:00,CELL-CHE-01,Chennai,32.13,178.31,0,0.237,271
2026-08-02 15:45:00,CELL-DEL-03,Delhi,29.34,164.06,0,0.697,273
2026-08-01 14:00:00,CELL-DEL-01,Delhi,28.64,214.71,0,0.902,580
2026-08-02 04:30:00,CELL-CHE-02,Chennai,26.19,159.49,0,0.66,256
2026-08-05 22:00:00,CELL-HYD-03,Hyderabad,31.37,113.43,0,0.869,526
2026-08-04 19:15:00,CELL-MUM-01,Mumbai,41.95,150.89,0,0.461,441
2026-08-02 06:45:00,CELL-KOL-03,Kolkata,32.23,246.58,0,0.418,156
2026-08-04 09:15:00,CELL-MUM-03,Mumbai,37.78,161.27,0,0.836,339
2026-08-05 11:45:00,CELL-KOL-02,Kolkata,31.26,127.97,0,0.709,392
2026-08-05 10:00:00,CELL-MUM-03,Mumbai,50.76,141.3,0,0.299,450
2026-08-01 06:45:00,CELL-MUM-03,Mumbai,45.23,168.42,0,0.504,268
2026-08-04 13:45:00,CELL-HYD-02,Hyderabad,43.52,164.38,0,0.659,395
2026-08-05 21:45:00,CELL-HYD-03,Hyderabad,39.48,113.27,0,0.765,314
2026-08-05 19:45:00,CELL-BLR-03,Bengaluru,58.94,125.59,0,0.417,466
2026-08-04 13:15:00,CELL-BLR-03,Bengaluru,46.99,166.24,0,0.518,175
2026-08-05 18:00:00,CELL-DEL-03,Delhi,37.2,142.17,0,0.647,143
2026-08-03 02:00:00,CELL-CHE-03,Chennai,34.74,252.82,0,0.755,198
2026-08-01 17:30:00,CELL-CHE-03,Chennai,40.8,211.03,0,0.581,393
2026-08-04 20:15:00,CELL-MUM-01,Mumbai,38.6,155.72,0,0.894,474
2026-08-03 22:45:00,CELL-CHE-01,Chennai,30.67,172.96,0,0.524,285
2026-08-03 00:00:00,CELL-BLR-01,Bengaluru,,188.79,0,0.419,175
2026-08-05 05:15:00,CELL-MUM-03,Mumbai,40.92,135.09,0,1.084,281
2026-08-01 14:45:00,CELL-BLR-03,Bengaluru,40.14,182.0,0,0.681,434
2026-08-05 23:00:00,CELL-DEL-03,Delhi,33.65,141.68,0,0.615,359
2026-08-04 11:15:00,CELL-BLR-03,Bengaluru,46.72,166.12,0,0.586,285
2026-08-02 00:30:00,CELL-KOL-03,Kolkata,33.61,203.43,0,0.493,265
2026-08-02 14:00:00,CELL-CHE-01,Chennai,38.21,147.83,0,0.673,378
2026-08-01 04:30:00,CELL-KOL-01,Kolkata,42.3,212.1,0,0.704,301
2026-08-03 18:00:00,CELL-MUM-01,Mumbai,44.2,150.85,0,0.781,357
2026-08-01 05:45:00,CELL-MUM-03,Mumbai,45.6,142.28,0,0.287,274
2026-08-04 05:45:00,CELL-BLR-02,Bengaluru,26.65,245.22,0,0.915,409
2026-08-01 21:00:00,CELL-BLR-01,Bengaluru,46.7,161.2,0,0.555,260
2026-08-03 17:45:00,CELL-MUM-01,Mumbai,36.9,161.76,0,0.375,229
2026-08-05 18:00:00,CELL-BLR-01,Bengaluru,40.74,147.7,0,0.909,427
2026-08-02 16:45:00,CELL-CHE-01,Chennai,32.89,185.57,0,0.719,255
2026-08-04 09:00:00,CELL-CHE-01,Chennai,34.71,190.56,0,0.689,318
2026-08-05 12:00:00,CELL-BLR-03,Bengaluru,57.14,179.71,0,0.336,416
2026-08-01 00:15:00,CELL-HYD-03,Hyderabad,28.86,148.16,0,0.213,318
2026-08-01 04:45:00,CELL-MUM-01,Mumbai,31.1,217.14,0,0.241,283
2026-08-04 06:00:00,CELL-DEL-01,Delhi,32.45,218.95,0,0.813,349
2026-08-02 03:45:00,CELL-HYD-02,Hyderabad,41.56,199.02,0,0.535,246
2026-08-01 03:15:00,CELL-KOL-03,Kolkata,28.41,240.33,0,0.662,343
2026-08-01 08:15:00,CELL-KOL-01,Kolkata,45.08,170.16,0,0.865,203
2026-08-03 19:00:00,CELL-CHE-01,Chennai,32.11,101.0,0,0.405,502
2026-08-02 16:00:00,CELL-BLR-03,Bengaluru,43.44,191.84,0,0.608,477
2026-08-04 09:15:00,CELL-HYD-02,Hyderabad,35.68,188.47,0,0.803,405
2026-08-02 16:15:00,CELL-KOL-03,Kolkata,28.56,232.53,0,0.982,432
2026-08-04 14:00:00,CELL-MUM-01,Mumbai,33.74,173.54,0,0.577,381
2026-08-03 06:15:00,CELL-MUM-01,Mumbai,25.93,204.84,0,0.951,405
2026-08-05 00:30:00,CELL-DEL-03,Delhi,31.27,168.6,0,0.362,111
2026-08-02 17:45:00,CELL-CHE-03,Chennai,45.86,194.59,0,0.073,330
2026-08-01 06:45:00,CELL-HYD-02,Hyderabad,33.59,199.41,0,0.79,489
2026-08-03 04:15:00,CELL-CHE-02,Chennai,28.76,149.95,0,0.555,281
2026-08-03 03:15:00,CELL-BLR-03,Bengaluru,41.31,252.82,0,0.288,340
2026-08-05 21:15:00,CELL-HYD-03,Hyderabad,36.94,107.9,0,0.582,364
2026-08-05 21:30:00,CELL-CHE-03,Chennai,46.23,195.77,0,0.973,512
2026-08-02 05:45:00,CELL-MUM-01,Mumbai,30.42,213.12,0,0.401,277
2026-08-03 13:45:00,CELL-MUM-03,Mumbai,46.91,124.42,0,0.416,394
2026-08-05 23:45:00,CELL-KOL-03,Kolkata,38.16,221.08,0,0.275,221
2026-08-03 16:00:00,CELL-DEL-02,Delhi,41.85,196.95,0,0.159,332
2026-08-02 19:00:00,CELL-HYD-03,Hyderabad,42.26,99.24,0,0.322,214
2026-08-01 14:45:00,CELL-DEL-01,Delhi,34.68,209.99,0,0.836,557
2026-08-05 08:00:00,CELL-HYD-02,Hyderabad,32.97,203.46,0,0.407,276
2026-08-02 07:45:00,CELL-MUM-03,Mumbai,43.6,151.26,0,0.448,302
2026-08-05 06:00:00,CELL-KOL-01,Kolkata,36.8,215.69,0,0.384,261
2026-08-05 04:00:00,CELL-KOL-01,Kolkata,38.35,204.9,0,0.098,523
2026-08-01 10:00:00,CELL-DEL-03,Delhi,37.93,180.32,0,0.385,306
2026-08-03 12:45:00,CELL-DEL-03,Delhi,42.64,143.26,0,0.454,387
2026-08-03 11:15:00,CELL-CHE-03,Chennai,47.01,227.68,0,0.251,191
2026-08-05 06:00:00,CELL-DEL-03,Delhi,26.68,188.45,0,0.619,328
2026-08-05 07:45:00,CELL-DEL-03,Delhi,30.16,182.27,0,0.614,342
2026-08-02 13:30:00,CELL-HYD-02,Hyderabad,39.94,163.95,0,0.376,377
2026-08-01 14:30:00,CELL-MUM-02,Mumbai,54.93,156.84,0,0.684,284
2026-08-02 04:30:00,CELL-BLR-02,Bengaluru,28.54,256.78,0,0.413,294
2026-08-05 23:45:00,CELL-BLR-01,Bengaluru,36.27,175.52,0,0.832,346
2026-08-05 12:30:00,CELL-CHE-02,Chennai,39.28,118.76,0,0.253,250
2026-08-05 00:45:00,CELL-MUM-02,Mumbai,43.42,217.18,0,0.852,274
2026-08-04 15:15:00,CELL-DEL-03,Delhi,31.06,182.57,0,0.801,343
2026-08-05 08:45:00,CELL-CHE-02,Chennai,34.64,139.15,0,0.733,298
2026-08-04 15:45:00,CELL-MUM-02,Mumbai,42.06,170.85,0,0.83,370
2026-08-04 07:15:00,CELL-MUM-02,Mumbai,37.11,208.61,0,0.639,405
2026-08-01 02:15:00,CELL-DEL-03,Delhi,27.07,180.31,0,0.617,209
2026-08-03 01:45:00,CELL-KOL-02,Kolkata,32.61,202.56,0,0.56,333
2026-08-04 00:30:00,CELL-KOL-01,Kolkata,44.6,207.78,0,0.776,260
2026-08-03 12:30:00,CELL-MUM-02,Mumbai,58.35,162.5,0,0.455,476
2026-08-05 11:00:00,CELL-CHE-01,Chennai,34.43,138.39,0,0.267,345
2026-08-01 04:45:00,CELL-BLR-02,Bengaluru,26.43,303.88,0,0.051,233
2026-08-03 04:15:00,CELL-KOL-02,Kolkata,33.24,142.2,0,0.417,481
2026-08-05 23:00:00,CELL-DEL-02,Delhi,41.22,200.22,0,0.621,428
2026-08-04 01:00:00,CELL-CHE-02,Chennai,28.99,175.6,0,0.49,324
2026-08-01 18:45:00,CELL-CHE-02,Chennai,37.72,97.07,0,0.958,570
2026-08-05 05:45:00,CELL-DEL-03,Delhi,33.35,192.13,0,0.929,329
2026-08-04 08:00:00,CELL-KOL-02,Kolkata,29.1,187.48,0,0.668,357
2026-08-03 09:45:00,CELL-DEL-03,Delhi,32.01,165.94,0,0.639,328
2026-08-03 22:30:00,CELL-KOL-01,Kolkata,56.48,183.49,0,0.849,564
2026-08-03 01:30:00,CELL-KOL-01,Kolkata,44.28,176.51,0,0.734,327
2026-08-01 22:30:00,CELL-BLR-01,Bengaluru,42.2,167.23,0,0.863,363
2026-08-05 15:30:00,CELL-DEL-03,Delhi,34.53,177.87,0,0.985,234
2026-08-03 21:15:00,CELL-KOL-02,Kolkata,38.44,135.95,0,0.794,736
2026-08-02 11:45:00,CELL-CHE-03,Chennai,42.13,201.11,0,0.501,337
2026-08-01 21:30:00,CELL-BLR-03,Bengaluru,59.06,159.05,0,0.72,349
2026-08-04 23:15:00,CELL-HYD-03,Hyderabad,34.42,118.25,0,0.431,147
2026-08-01 05:00:00,CELL-CHE-01,Chennai,27.68,162.72,0,0.477,172
2026-08-02 17:00:00,CELL-CHE-01,Chennai,37.8,135.89,0,0.549,417
2026-08-02 10:30:00,CELL-HYD-01,Hyderabad,,0.0,15,0.801,364
2026-08-01 12:30:00,CELL-MUM-03,Mumbai,49.27,134.04,0,0.806,380
2026-08-01 02:00:00,CELL-DEL-01,Delhi,28.9,241.97,0,0.495,351
2026-08-05 18:30:00,CELL-DEL-01,Delhi,36.86,178.25,0,0.846,663
2026-08-05 16:00:00,CELL-CHE-02,Chennai,36.82,149.11,0,0.005,358
2026-08-01 19:45:00,CELL-BLR-02,Bengaluru,37.55,184.29,0,0.666,493
2026-08-04 05:00:00,CELL-KOL-02,Kolkata,25.34,173.17,0,0.221,192
2026-08-03 20:15:00,CELL-DEL-03,Delhi,101.16,133.67,0,1.786,435
2026-08-02 11:15:00,CELL-CHE-01,Chennai,37.61,166.03,0,0.462,156
2026-08-03 15:15:00,CELL-HYD-03,Hyderabad,30.05,126.7,0,0.255,341
2026-08-03 18:30:00,CELL-HYD-01,Hyderabad,45.99,118.92,0,0.199,245
2026-08-03 04:30:00,CELL-MUM-01,Mumbai,25.3,229.66,0,0.467,408
2026-08-02 03:15:00,CELL-HYD-02,Hyderabad,30.15,224.22,0,0.779,309
2026-08-01 18:00:00,CELL-MUM-01,Mumbai,39.12,194.67,0,1.559,262
2026-08-03 02:30:00,CELL-KOL-01,Kolkata,49.27,197.66,0,0.325,389
2026-08-03 11:15:00,CELL-HYD-02,Hyderabad,38.21,167.89,0,0.431,405
2026-08-05 01:45:00,CELL-CHE-02,Chennai,31.99,161.74,0,0.464,232
2026-08-03 15:45:00,CELL-HYD-01,Hyderabad,34.6,170.72,0,0.327,442
2026-08-05 11:15:00,CELL-BLR-03,Bengaluru,52.38,177.09,0,0.207,185
2026-08-03 03:00:00,CELL-BLR-01,Bengaluru,40.05,200.92,0,0.544,330
2026-08-04 17:30:00,CELL-BLR-03,Bengaluru,49.57,151.38,0,0.508,400
2026-08-01 14:00:00,CELL-KOL-02,Kolkata,29.11,150.74,0,1.015,274
2026-08-05 15:15:00,CELL-KOL-02,Kolkata,27.34,172.46,0,0.413,306
2026-08-03 19:30:00,CELL-HYD-03,Hyderabad,38.74,106.14,0,0.994,442
2026-08-03 01:30:00,CELL-MUM-03,Mumbai,43.82,165.72,0,0.636,277
2026-08-03 22:15:00,CELL-BLR-02,Bengaluru,40.31,203.06,0,0.552,294
2026-08-01 14:15:00,CELL-CHE-02,Chennai,35.87,151.22,0,0.62,202
2026-08-05 15:45:00,CELL-MUM-01,Mumbai,29.22,248.44,0,0.495,295
2026-08-05 11:45:00,CELL-HYD-03,Hyderabad,35.62,114.2,0,0.83,423
2026-08-02 03:00:00,CELL-BLR-02,Bengaluru,31.89,218.71,0,0.668,190
2026-08-02 13:45:00,CELL-CHE-02,Chennai,31.42,129.71,0,0.853,447
2026-08-05 09:45:00,CELL-MUM-02,Mumbai,53.28,166.93,0,0.32,206
2026-08-02 21:45:00,CELL-KOL-01,Kolkata,57.78,186.34,0,0.787,5
2026-08-05 13:30:00,CELL-DEL-01,Delhi,35.82,192.48,0,0.619,325
2026-08-01 17:00:00,CELL-BLR-01,Bengaluru,44.18,186.49,0,0.66,268
2026-08-01 23:15:00,CELL-DEL-02,Delhi,45.9,237.09,0,0.687,231
2026-08-05 02:30:00,CELL-BLR-03,Bengaluru,40.24,215.07,0,0.723,312
2026-08-05 17:30:00,CELL-KOL-03,Kolkata,41.3,180.78,0,0.411,511
2026-08-05 15:15:00,CELL-BLR-02,Bengaluru,33.14,266.95,0,0.587,717
2026-08-01 16:30:00,CELL-CHE-02,Chennai,28.39,126.49,0,0.53,611
2026-08-05 19:30:00,CELL-CHE-01,Chennai,49.75,126.21,0,1.202,452
2026-08-05 00:00:00,CELL-BLR-02,Bengaluru,27.96,291.36,0,0.336,237
2026-08-02 21:15:00,CELL-CHE-01,Chennai,47.0,116.69,0,0.896,609
2026-08-01 14:15:00,CELL-MUM-02,Mumbai,44.12,159.33,0,0.999,403
2026-08-03 22:45:00,CELL-MUM-01,Mumbai,37.39,186.81,0,0.667,206
2026-08-05 08:15:00,CELL-KOL-01,Kolkata,40.02,199.47,0,0.589,367
2026-08-05 12:15:00,CELL-MUM-03,Mumbai,48.69,132.74,0,0.902,486
2026-08-04 08:30:00,CELL-MUM-02,Mumbai,48.01,209.59,0,0.587,303
2026-08-03 12:45:00,CELL-HYD-02,Hyderabad,,187.72,0,0.806,567
2026-08-04 11:15:00,CELL-HYD-03,Hyderabad,32.97,110.1,0,0.746,448
2026-08-02 21:15:00,CELL-KOL-01,Kolkata,61.33,146.99,0,0.082,455
2026-08-02 17:00:00,CELL-CHE-03,Chennai,39.93,200.3,0,0.616,227
2026-08-05 10:45:00,CELL-KOL-02,Kolkata,37.19,165.34,0,0.677,266
2026-08-01 23:00:00,CELL-BLR-02,Bengaluru,31.7,216.07,0,0.736,380
2026-08-01 22:45:00,CELL-CHE-02,Chennai,33.59,152.72,0,0.807,379
2026-08-02 21:15:00,CELL-HYD-03,Hyderabad,42.84,121.27,0,1.442,383
2026-08-02 12:30:00,CELL-BLR-03,Bengaluru,52.89,157.31,0,0.521,458
2026-08-03 12:30:00,CELL-BLR-03,Bengaluru,43.16,135.7,0,0.303,434
2026-08-04 04:45:00,CELL-BLR-01,Bengaluru,38.88,175.04,0,0.716,307
2026-08-03 01:15:00,CELL-MUM-03,Mumbai,44.93,139.38,0,0.299,336
2026-08-02 18:00:00,CELL-HYD-01,Hyderabad,32.18,139.64,0,0.817,491
2026-08-01 06:15:00,CELL-BLR-01,Bengaluru,38.5,207.96,0,0.706,314
2026-08-05 15:00:00,CELL-DEL-01,Delhi,28.33,250.69,0,0.581,260
2026-08-02 12:00:00,CELL-HYD-01,Hyderabad,31.42,127.45,0,1.252,432
2026-08-02 20:15:00,CELL-BLR-03,Bengaluru,52.75,160.96,0,0.536,514
2026-08-03 05:45:00,CELL-HYD-02,Hyderabad,33.28,193.16,0,0.428,336
2026-08-02 00:15:00,CELL-CHE-01,Chennai,35.72,164.05,0,0.313,415
2026-08-04 21:15:00,CELL-BLR-02,Bengaluru,41.63,204.06,0,1.143,545
2026-08-03 04:30:00,CELL-BLR-02,Bengaluru,31.2,232.98,0,0.7,292
2026-08-01 20:15:00,CELL-DEL-01,Delhi,49.0,176.38,0,1.287,403
2026-08-01 00:15:00,CELL-KOL-03,Kolkata,28.75,239.15,0,0.483,408
2026-08-02 10:30:00,CELL-DEL-02,Delhi,52.63,194.87,0,0.973,385
2026-08-03 18:15:00,CELL-MUM-02,Mumbai,51.97,139.34,0,1.085,454
2026-08-03 18:45:00,CELL-KOL-02,Kolkata,40.4,146.97,0,0.693,238
2026-08-03 05:15:00,CELL-HYD-01,Hyderabad,25.71,198.49,0,0.984,367
2026-08-01 02:45:00,CELL-DEL-03,Delhi,28.53,191.3,0,0.443,344
2026-08-03 14:15:00,CELL-MUM-02,Mumbai,53.03,149.27,0,0.829,338
2026-08-01 10:00:00,CELL-DEL-01,Delhi,30.91,247.44,0,0.399,311
2026-08-04 10:15:00,CELL-DEL-03,Delhi,35.54,128.42,0,0.48,398
2026-08-01 09:45:00,CELL-CHE-03,Chennai,35.0,223.38,0,0.883,362
2026-08-04 04:00:00,CELL-BLR-01,Bengaluru,34.51,211.94,0,0.444,174
2026-08-02 18:30:00,CELL-DEL-01,Delhi,31.07,180.76,0,0.666,338
2026-08-02 01:15:00,CELL-DEL-02,Delhi,38.54,193.7,0,0.688,278
2026-08-05 10:45:00,CELL-HYD-03,Hyderabad,37.45,122.11,0,0.409,180
2026-08-04 04:15:00,CELL-MUM-02,Mumbai,49.56,192.86,0,0.565,372
2026-08-03 21:45:00,CELL-MUM-03,Mumbai,55.92,108.25,0,0.397,308
2026-08-04 05:15:00,CELL-KOL-01,Kolkata,42.38,223.33,0,0.344,219
2026-08-01 14:00:00,CELL-MUM-03,Mumbai,47.29,133.0,0,0.257,154
2026-08-05 05:15:00,CELL-KOL-01,Kolkata,42.87,167.03,0,0.512,423
2026-08-03 21:00:00,CELL-MUM-01,Mumbai,41.92,148.6,0,0.096,398
2026-08-02 05:45:00,CELL-HYD-03,Hyderabad,31.96,149.79,0,0.48,325
2026-08-05 13:15:00,CELL-KOL-02,Kolkata,35.06,162.69,0,0.112,464
2026-08-03 16:30:00,CELL-DEL-02,Delhi,50.64,222.72,0,0.51,522
2026-08-02 03:45:00,CELL-DEL-02,Delhi,36.31,266.72,0,0.845,336
2026-08-03 09:15:00,CELL-DEL-02,Delhi,44.08,194.3,0,0.375,222
2026-08-04 18:00:00,CELL-BLR-01,Bengaluru,49.82,153.73,0,0.892,484
2026-08-02 04:00:00,CELL-HYD-01,Hyderabad,29.51,176.3,0,0.633,475
2026-08-02 06:00:00,CELL-CHE-02,Chennai,28.9,172.52,0,0.838,330
2026-08-05 08:45:00,CELL-HYD-01,Hyderabad,25.63,166.99,0,0.54,633
2026-08-04 11:30:00,CELL-HYD-01,Hyderabad,39.01,160.93,0,0.83,262
2026-08-01 11:45:00,CELL-MUM-02,Mumbai,53.87,161.81,0,0.774,225
2026-08-05 03:00:00,CELL-CHE-02,Chennai,32.41,164.07,0,0.699,313
2026-08-05 02:00:00,CELL-CHE-03,Chennai,32.88,206.43,0,0.17,184
2026-08-05 22:30:00,CELL-MUM-01,Mumbai,38.39,179.0,0,0.771,332
2026-08-05 03:15:00,CELL-CHE-01,Chennai,31.97,137.4,0,0.753,493
2026-08-02 08:45:00,CELL-KOL-02,Kolkata,36.7,184.54,0,0.252,295
2026-08-04 10:30:00,CELL-DEL-03,Delhi,34.69,176.6,0,0.353,254
2026-08-01 15:00:00,CELL-HYD-03,Hyderabad,38.37,132.48,0,0.45,511
2026-08-02 04:45:00,CELL-HYD-03,Hyderabad,29.01,145.01,0,0.582,380
2026-08-03 08:30:00,CELL-CHE-01,Chennai,34.52,180.38,0,1.139,279
2026-08-04 10:15:00,CELL-BLR-01,Bengaluru,35.47,157.55,0,0.302,378
2026-08-01 04:15:00,CELL-BLR-01,Bengaluru,37.7,214.14,0,0.788,324
2026-08-03 12:15:00,CELL-DEL-02,Delhi,48.52,207.01,0,0.475,397
2026-08-02 09:00:00,CELL-CHE-02,Chennai,37.59,157.98,0,0.387,442
2026-08-01 03:30:00,CELL-DEL-02,Delhi,38.76,241.09,0,0.591,371
2026-08-01 21:00:00,CELL-MUM-02,Mumbai,71.03,153.47,0,0.64,484
2026-08-01 12:00:00,CELL-HYD-03,Hyderabad,36.52,109.66,0,0.886,443
2026-08-04 13:00:00,CELL-BLR-02,Bengaluru,30.49,193.09,0,0.896,495
2026-08-03 18:00:00,CELL-DEL-03,Delhi,61.41,135.81,0,0.172,637
2026-08-05 11:15:00,CELL-HYD-01,Hyderabad,38.12,144.67,0,0.866,420
2026-08-03 21:30:00,CELL-KOL-02,Kolkata,32.49,109.43,0,0.935,394
2026-08-01 23:15:00,CELL-HYD-01,Hyderabad,31.82,146.83,0,0.959,93
2026-08-03 22:45:00,CELL-MUM-03,Mumbai,52.88,129.17,0,0.037,297
2026-08-04 03:45:00,CELL-MUM-02,Mumbai,47.6,194.94,0,0.583,438
2026-08-05 04:30:00,CELL-CHE-01,Chennai,27.41,185.21,0,0.523,555
2026-08-01 19:00:00,CELL-MUM-01,Mumbai,43.83,212.12,0,1.47,475
2026-08-05 15:30:00,CELL-CHE-03,Chennai,32.42,247.84,0,0.003,356
2026-08-02 12:00:00,CELL-KOL-03,Kolkata,34.09,172.3,0,0.823,343
2026-08-05 00:00:00,CELL-HYD-02,Hyderabad,31.04,184.59,0,0.711,339
2026-08-01 08:00:00,CELL-CHE-02,Chennai,30.26,143.01,0,0.394,300
2026-08-05 15:00:00,CELL-KOL-02,Kolkata,26.09,187.7,0,0.628,360
2026-08-02 06:30:00,CELL-KOL-02,Kolkata,27.43,181.66,0,0.938,383
2026-08-04 09:45:00,CELL-CHE-01,Chennai,34.61,174.35,0,0.108,446
2026-08-04 15:45:00,CELL-HYD-03,Hyderabad,29.81,147.93,0,0.798,318
2026-08-02 09:15:00,CELL-KOL-02,Kolkata,31.81,173.76,0,0.539,400
2026-08-01 02:30:00,CELL-KOL-02,Kolkata,32.57,151.22,0,0.664,357
2026-08-03 02:45:00,CELL-KOL-01,Kolkata,38.6,232.16,0,0.695,525
2026-08-05 15:15:00,CELL-CHE-03,Chennai,38.37,221.04,0,0.573,458
2026-08-02 12:30:00,CELL-BLR-02,Bengaluru,32.7,227.97,0,0.305,338
2026-08-05 09:15:00,CELL-CHE-03,Chennai,40.41,232.36,0,0.554,556
2026-08-04 12:30:00,CELL-BLR-01,Bengaluru,37.92,151.32,0,0.569,260
2026-08-01 17:45:00,CELL-KOL-03,Kolkata,36.28,179.31,0,0.404,310
2026-08-03 08:30:00,CELL-HYD-01,Hyderabad,35.2,194.64,0,0.831,312
2026-08-01 18:45:00,CELL-DEL-03,Delhi,40.87,164.97,0,0.102,618
2026-08-05 21:15:00,CELL-CHE-01,Chennai,42.85,132.95,0,1.101,259
2026-08-03 21:00:00,CELL-CHE-01,Chennai,46.17,128.18,0,1.143,366
2026-08-03 04:15:00,CELL-CHE-01,Chennai,25.74,200.55,0,0.752,291
