reading_ts,cell_id,region,latency_ms,throughput_mbps,downtime_min,drop_call_rate_pct
2026-08-05 02:15:00,CELL-BLR-03,Bengaluru,30.87,190.86,0,0.475
2026-08-05 02:15:00,CELL-DEL-01,Delhi NCR,30.57,315.31,0,0.257
2026-08-05 02:15:00,CELL-DEL-02,Delhi NCR,33.03,270.17,0,0.576
2026-08-05 02:15:00,CELL-DEL-03,Delhi NCR,29.48,281.17,0,0.373
2026-08-05 02:15:00,CELL-KOL-01,Kolkata,28.4,289.32,0,0.754
2026-08-05 02:15:00,CELL-KOL-02,Kolkata,33.07,240.08,0,0.622
2026-08-05 02:15:00,CELL-KOL-03,Kolkata,,0.0,15,0.0
2026-08-05 02:15:00,CELL-MUM-01,Mumbai,33.93,182.83,0,0.526
2026-08-05 02:15:00,CELL-MUM-02,Mumbai,33.02,206.81,0,0.702
2026-08-05 02:15:00,CELL-MUM-03,Mumbai,30.56,306.87,0,0.675
2026-08-05 02:30:00,CELL-BLR-01,Bengaluru,27.49,190.9,0,0.514
2026-08-05 02:30:00,CELL-BLR-02,Bengaluru,28.69,272.59,0,0.438
2026-08-05 02:30:00,CELL-BLR-03,Bengaluru,29.91,192.08,0,0.438
2026-08-05 02:30:00,CELL-DEL-01,Delhi NCR,26.72,315.79,0,0.607
2026-08-05 02:30:00,CELL-DEL-02,Delhi NCR,31.08,256.37,0,0.675
2026-08-05 02:30:00,CELL-DEL-03,Delhi NCR,32.76,276.29,0,0.774
2026-08-05 02:30:00,CELL-KOL-01,Kolkata,26.69,280.78,0,0.287
2026-08-05 02:30:00,CELL-KOL-02,Kolkata,32.01,248.15,0,0.217
2026-08-05 02:30:00,CELL-KOL-03,Kolkata,,0.0,15,0.0
2026-08-05 02:30:00,CELL-MUM-01,Mumbai,34.15,191.78,0,0.475
2026-08-05 02:30:00,CELL-MUM-02,Mumbai,30.99,213.94,0,0.266
2026-08-05 02:30:00,CELL-MUM-03,Mumbai,28.65,319.02,0,0.739
2026-08-05 02:45:00,CELL-BLR-01,Bengaluru,30.44,181.52,0,0.445
2026-08-05 02:45:00,CELL-BLR-02,Bengaluru,29.31,276.01,0,0.822
2026-08-05 02:45:00,CELL-BLR-03,Bengaluru,28.38,195.97,0,0.306
2026-08-05 02:45:00,CELL-DEL-01,Delhi NCR,29.96,317.69,0,0.511
2026-08-05 02:45:00,CELL-DEL-02,Delhi NCR,33.23,261.09,0,0.565
2026-08-05 02:45:00,CELL-DEL-03,Delhi NCR,31.22,266.77,0,0.514
2026-08-05 02:45:00,CELL-KOL-01,Kolkata,26.04,278.03,0,0.127
2026-08-05 02:45:00,CELL-KOL-02,Kolkata,34.55,251.51,0,0.838
2026-08-05 02:45:00,CELL-KOL-03,Kolkata,,0.0,15,0.0
2026-08-05 02:45:00,CELL-MUM-01,Mumbai,29.62,189.2,0,0.645
2026-08-05 02:45:00,CELL-MUM-02,Mumbai,34.7,218.65,0,0.81
2026-08-05 02:45:00,CELL-MUM-03,Mumbai,29.64,295.49,0,0.408
2026-08-05 03:00:00,CELL-BLR-01,Bengaluru,28.36,200.4,0,0.686
2026-08-05 03:00:00,CELL-BLR-02,Bengaluru,32.75,276.74,0,0.623
2026-08-05 03:00:00,CELL-BLR-03,Bengaluru,30.49,202.81,0,0.616
2026-08-05 03:00:00,CELL-DEL-01,Delhi NCR,29.32,310.54,0,0.624
2026-08-05 03:00:00,CELL-DEL-02,Delhi NCR,31.83,266.71,0,0.467
2026-08-05 03:00:00,CELL-DEL-03,Delhi NCR,32.84,273.54,0,0.624
2026-08-05 03:00:00,CELL-KOL-01,Kolkata,28.24,261.76,0,0.619
2026-08-05 03:00:00,CELL-KOL-02,Kolkata,31.88,240.46,0,0.922
2026-08-05 03:00:00,CELL-KOL-03,Kolkata,31.86,171.43,0,0.729
2026-08-05 03:00:00,CELL-MUM-01,Mumbai,30.31,173.87,0,0.36
2026-08-05 03:00:00,CELL-MUM-02,Mumbai,35.34,222.23,0,0.511
2026-08-05 03:00:00,CELL-MUM-03,Mumbai,28.48,303.7,0,0.573
2026-08-05 03:15:00,CELL-BLR-01,Bengaluru,75.1,183.01,0,0.312
2026-08-05 03:15:00,CELL-BLR-02,Bengaluru,31.66,272.46,0,0.807
2026-08-05 03:15:00,CELL-BLR-03,Bengaluru,31.95,192.19,0,0.322
2026-08-05 03:15:00,CELL-DEL-01,Delhi NCR,27.52,305.93,0,0.843
2026-08-05 03:15:00,CELL-DEL-02,Delhi NCR,30.35,267.54,0,0.577
2026-08-05 03:15:00,CELL-DEL-03,Delhi NCR,30.31,283.46,0,0.686
2026-08-05 03:15:00,CELL-KOL-01,Kolkata,29.91,266.16,0,0.619
2026-08-05 03:15:00,CELL-KOL-02,Kolkata,31.98,256.04,0,0.907
2026-08-05 03:15:00,CELL-KOL-03,Kolkata,30.89,183.25,0,0.592
2026-08-05 03:15:00,CELL-MUM-01,Mumbai,30.47,180.1,0,0.438
2026-08-05 03:15:00,CELL-MUM-02,Mumbai,33.64,237.65,0,0.771
2026-08-05 03:15:00,CELL-MUM-03,Mumbai,29.64,306.21,0,0.174
2026-08-05 03:30:00,CELL-BLR-01,Bengaluru,28.61,186.35,0,0.723
2026-08-05 03:30:00,CELL-BLR-02,Bengaluru,30.46,272.53,0,0.571
2026-08-05 03:30:00,CELL-BLR-03,Bengaluru,30.9,181.16,0,0.559
2026-08-05 03:30:00,CELL-DEL-01,Delhi NCR,30.33,328.39,0,0.619
2026-08-05 03:30:00,CELL-DEL-02,Delhi NCR,33.3,263.04,0,0.751
2026-08-05 03:30:00,CELL-DEL-03,Delhi NCR,30.56,276.74,0,0.58
2026-08-05 03:30:00,CELL-KOL-01,Kolkata,32.68,280.45,0,0.368
2026-08-05 03:30:00,CELL-KOL-02,Kolkata,33.27,249.29,0,0.773
2026-08-05 03:30:00,CELL-KOL-03,Kolkata,34.23,180.09,0,0.708
2026-08-05 03:30:00,CELL-MUM-01,Mumbai,29.2,187.01,0,0.476
2026-08-05 03:30:00,CELL-MUM-02,Mumbai,35.46,216.56,0,0.3
2026-08-05 03:30:00,CELL-MUM-03,Mumbai,33.93,288.49,0,0.551
2026-08-05 03:45:00,CELL-BLR-01,Bengaluru,28.75,176.02,0,0.465
2026-08-05 03:45:00,CELL-BLR-02,Bengaluru,33.24,274.69,0,0.552
2026-08-05 03:45:00,CELL-BLR-03,Bengaluru,34.18,185.02,0,0.639
2026-08-05 03:45:00,CELL-DEL-01,Delhi NCR,28.36,304.16,0,0.276
2026-08-05 03:45:00,CELL-DEL-02,Delhi NCR,31.64,282.35,0,0.653
2026-08-05 03:45:00,CELL-DEL-03,Delhi NCR,30.03,280.19,0,0.282
2026-08-05 03:45:00,CELL-KOL-01,Kolkata,30.32,263.21,0,0.358
2026-08-05 03:45:00,CELL-KOL-02,Kolkata,32.37,257.37,0,0.465
2026-08-05 03:45:00,CELL-KOL-03,Kolkata,30.54,183.71,0,0.666
2026-08-05 03:45:00,CELL-MUM-01,Mumbai,32.83,184.51,0,0.399
2026-08-05 03:45:00,CELL-MUM-02,Mumbai,31.47,213.81,0,0.74
2026-08-05 03:45:00,CELL-MUM-03,Mumbai,27.95,282.57,0,0.599
2026-08-05 04:00:00,CELL-BLR-01,Bengaluru,27.14,203.66,0,0.442
2026-08-05 04:00:00,CELL-BLR-02,Bengaluru,30.09,276.92,0,0.46
2026-08-05 04:00:00,CELL-BLR-03,Bengaluru,31.05,184.63,0,0.575
2026-08-05 04:00:00,CELL-DEL-01,Delhi NCR,28.62,314.77,0,0.434
2026-08-05 04:00:00,CELL-DEL-02,Delhi NCR,30.03,261.98,0,0.387
2026-08-05 04:00:00,CELL-DEL-03,Delhi NCR,29.82,286.9,0,0.286
2026-08-05 04:00:00,CELL-KOL-01,Kolkata,29.74,265.1,0,0.313
2026-08-05 04:00:00,CELL-KOL-02,Kolkata,35.81,264.72,0,0.677
2026-08-05 04:00:00,CELL-KOL-03,Kolkata,30.23,187.92,0,0.434
2026-08-05 04:00:00,CELL-MUM-01,Mumbai,31.78,196.31,0,0.534
2026-08-05 04:00:00,CELL-MUM-02,Mumbai,32.24,209.86,0,0.635
2026-08-05 04:00:00,CELL-MUM-03,Mumbai,31.7,309.97,0,0.772
2026-08-05 04:15:00,CELL-BLR-01,Bengaluru,27.36,191.24,0,0.488
2026-08-05 04:15:00,CELL-BLR-02,Bengaluru,30.37,281.16,0,0.429
2026-08-05 04:15:00,CELL-BLR-03,Bengaluru,30.08,174.32,0,0.244
2026-08-05 04:15:00,CELL-DEL-01,Delhi NCR,29.76,308.45,0,0.523
2026-08-05 04:15:00,CELL-DEL-02,Delhi NCR,33.47,256.78,0,0.428
2026-08-05 04:15:00,CELL-DEL-03,Delhi NCR,33.83,283.17,0,0.816
2026-08-05 04:15:00,CELL-KOL-01,Kolkata,30.32,264.39,0,0.47
2026-08-05 04:15:00,CELL-KOL-02,Kolkata,32.82,254.97,0,0.461
2026-08-05 04:15:00,CELL-KOL-03,Kolkata,28.84,188.58,0,0.612
2026-08-05 04:15:00,CELL-MUM-01,Mumbai,29.99,180.34,0,0.634
2026-08-05 04:15:00,CELL-MUM-02,Mumbai,29.52,213.28,0,0.745
2026-08-05 04:15:00,CELL-MUM-03,Mumbai,29.43,312.05,0,0.688
2026-08-05 04:30:00,CELL-BLR-01,Bengaluru,28.11,188.01,0,1.055
2026-08-05 04:30:00,CELL-BLR-02,Bengaluru,32.11,271.56,0,0.408
2026-08-05 04:30:00,CELL-BLR-03,Bengaluru,29.71,191.69,0,0.369
2026-08-05 04:30:00,CELL-DEL-01,Delhi NCR,27.03,311.49,0,0.364
2026-08-05 04:30:00,CELL-DEL-02,Delhi NCR,30.16,266.98,0,0.724
2026-08-05 04:30:00,CELL-DEL-03,Delhi NCR,34.93,291.34,0,0.423
2026-08-05 04:30:00,CELL-KOL-01,Kolkata,26.5,273.03,0,0.578
2026-08-05 04:30:00,CELL-KOL-02,Kolkata,29.59,248.0,0,0.531
2026-08-05 04:30:00,CELL-KOL-03,Kolkata,32.48,186.8,0,0.286
2026-08-05 04:30:00,CELL-MUM-01,Mumbai,28.15,167.63,0,0.864
2026-08-05 04:30:00,CELL-MUM-02,Mumbai,29.42,228.3,0,0.633
2026-08-05 04:30:00,CELL-MUM-03,Mumbai,27.18,295.32,0,0.651
2026-08-05 04:45:00,CELL-BLR-01,Bengaluru,30.83,195.8,0,0.989
2026-08-05 04:45:00,CELL-BLR-02,Bengaluru,30.9,272.74,0,0.865
2026-08-05 04:45:00,CELL-BLR-03,Bengaluru,30.39,202.74,0,0.466
2026-08-05 04:45:00,CELL-DEL-01,Delhi NCR,28.44,317.65,0,0.624
2026-08-05 04:45:00,CELL-DEL-02,Delhi NCR,31.89,273.25,0,0.656
2026-08-05 04:45:00,CELL-DEL-03,Delhi NCR,29.58,282.25,0,0.237
2026-08-05 04:45:00,CELL-KOL-01,Kolkata,32.31,280.59,0,0.434
2026-08-05 04:45:00,CELL-KOL-02,Kolkata,34.89,244.43,0,0.249
2026-08-05 04:45:00,CELL-KOL-03,Kolkata,30.86,190.38,0,0.79
2026-08-05 04:45:00,CELL-MUM-01,Mumbai,33.0,180.51,0,0.772
2026-08-05 04:45:00,CELL-MUM-02,Mumbai,29.27,223.9,0,0.427
2026-08-05 04:45:00,CELL-MUM-03,Mumbai,28.38,290.65,0,0.668
2026-08-05 05:00:00,CELL-BLR-01,Bengaluru,28.93,190.07,0,0.549
2026-08-05 05:00:00,CELL-BLR-02,Bengaluru,34.16,287.14,0,0.898
2026-08-05 05:00:00,CELL-BLR-03,Bengaluru,28.97,200.1,0,0.613
2026-08-05 05:00:00,CELL-DEL-01,Delhi NCR,28.14,315.65,0,0.414
2026-08-05 05:00:00,CELL-DEL-02,Delhi NCR,32.39,246.89,0,0.493
2026-08-05 05:00:00,CELL-DEL-03,Delhi NCR,27.19,293.92,0,0.467
2026-08-05 05:00:00,CELL-KOL-01,Kolkata,29.8,268.05,0,0.612
2026-08-05 05:00:00,CELL-KOL-02,Kolkata,35.4,238.55,0,0.623
2026-08-05 05:00:00,CELL-KOL-03,Kolkata,35.03,184.83,0,0.653
2026-08-05 05:00:00,CELL-MUM-01,Mumbai,29.84,184.25,0,0.491
2026-08-05 05:00:00,CELL-MUM-02,Mumbai,30.76,217.0,0,0.423
2026-08-05 05:00:00,CELL-MUM-03,Mumbai,29.07,319.75,0,0.207
2026-08-05 05:15:00,CELL-BLR-01,Bengaluru,29.84,189.34,0,0.519
2026-08-05 05:15:00,CELL-BLR-02,Bengaluru,31.89,271.96,0,0.505
2026-08-05 05:15:00,CELL-BLR-03,Bengaluru,27.19,195.68,0,0.398
2026-08-05 05:15:00,CELL-DEL-01,Delhi NCR,32.94,311.28,0,0.684
2026-08-05 05:15:00,CELL-DEL-02,Delhi NCR,32.2,288.49,0,0.374
2026-08-05 05:15:00,CELL-DEL-03,Delhi NCR,31.23,253.51,0,0.662
2026-08-05 05:15:00,CELL-KOL-01,Kolkata,30.79,267.63,0,0.505
2026-08-05 05:15:00,CELL-KOL-02,Kolkata,34.48,243.93,0,0.055
2026-08-05 05:15:00,CELL-KOL-03,Kolkata,31.53,199.45,0,0.33
2026-08-05 05:15:00,CELL-MUM-01,Mumbai,31.36,200.51,0,0.372
2026-08-05 05:15:00,CELL-MUM-02,Mumbai,31.49,211.02,0,0.205
2026-08-05 05:15:00,CELL-MUM-03,Mumbai,29.33,303.77,0,0.534
2026-08-05 05:30:00,CELL-BLR-01,Bengaluru,30.1,173.62,0,0.365
2026-08-05 05:30:00,CELL-BLR-02,Bengaluru,28.29,282.31,0,0.339
2026-08-05 05:30:00,CELL-BLR-03,Bengaluru,30.85,179.62,0,0.355
2026-08-05 05:30:00,CELL-DEL-01,Delhi NCR,27.46,316.37,0,0.386
2026-08-05 05:30:00,CELL-DEL-02,Delhi NCR,29.51,258.82,0,0.883
2026-08-05 05:30:00,CELL-DEL-03,Delhi NCR,33.05,277.97,0,0.739
2026-08-05 05:30:00,CELL-KOL-01,Kolkata,26.23,268.4,0,0.503
2026-08-05 05:30:00,CELL-KOL-02,Kolkata,35.4,247.99,0,0.462
2026-08-05 05:30:00,CELL-KOL-03,Kolkata,32.37,174.59,0,0.503
2026-08-05 05:30:00,CELL-MUM-01,Mumbai,30.33,191.38,0,0.53
2026-08-05 05:30:00,CELL-MUM-02,Mumbai,31.19,219.05,0,0.545
2026-08-05 05:30:00,CELL-MUM-03,Mumbai,33.11,298.82,0,0.43
2026-08-05 05:45:00,CELL-BLR-01,Bengaluru,26.5,185.64,0,0.544
2026-08-05 05:45:00,CELL-BLR-02,Bengaluru,30.37,280.81,0,0.8
2026-08-05 05:45:00,CELL-BLR-03,Bengaluru,29.75,198.25,0,0.591
2026-08-05 05:45:00,CELL-DEL-01,Delhi NCR,29.4,319.19,0,0.762
2026-08-05 05:45:00,CELL-DEL-02,Delhi NCR,28.94,260.89,0,0.244
2026-08-05 05:45:00,CELL-DEL-03,Delhi NCR,31.45,289.3,0,0.298
2026-08-05 05:45:00,CELL-KOL-01,Kolkata,28.13,271.19,0,0.546
2026-08-05 05:45:00,CELL-KOL-02,Kolkata,32.45,248.92,0,0.525
2026-08-05 05:45:00,CELL-KOL-03,Kolkata,31.96,189.21,0,0.572
2026-08-05 05:45:00,CELL-MUM-01,Mumbai,29.24,187.88,0,0.705
2026-08-05 05:45:00,CELL-MUM-02,Mumbai,34.45,230.34,0,0.463
2026-08-05 05:45:00,CELL-MUM-03,Mumbai,27.98,291.87,0,0.552
2026-08-05 06:00:00,CELL-BLR-01,Bengaluru,29.22,194.54,0,0.59
2026-08-05 06:00:00,CELL-BLR-02,Bengaluru,31.23,270.0,0,0.791
2026-08-05 06:00:00,CELL-BLR-03,Bengaluru,32.71,207.32,0,0.294
2026-08-05 06:00:00,CELL-DEL-01,Delhi NCR,26.01,324.8,0,0.423
2026-08-05 06:00:00,CELL-DEL-02,Delhi NCR,31.25,275.15,0,0.475
2026-08-05 06:00:00,CELL-DEL-03,Delhi NCR,31.63,269.49,0,0.624
2026-08-05 06:00:00,CELL-KOL-01,Kolkata,27.68,262.35,0,0.395
2026-08-05 06:00:00,CELL-KOL-02,Kolkata,34.24,258.41,0,0.514
2026-08-05 06:00:00,CELL-KOL-03,Kolkata,30.44,179.74,0,0.377
2026-08-05 06:00:00,CELL-MUM-01,Mumbai,28.44,184.2,0,0.648
2026-08-05 06:00:00,CELL-MUM-02,Mumbai,31.88,222.77,0,0.728
2026-08-05 06:00:00,CELL-MUM-03,Mumbai,28.04,299.16,0,0.65
2026-08-05 06:15:00,CELL-BLR-01,Bengaluru,30.04,176.8,0,0.565
2026-08-05 06:15:00,CELL-BLR-02,Bengaluru,29.89,277.95,0,0.591
2026-08-05 06:15:00,CELL-BLR-03,Bengaluru,29.51,194.9,0,0.511
2026-08-05 06:15:00,CELL-DEL-01,Delhi NCR,26.01,326.68,0,0.512
2026-08-05 06:15:00,CELL-DEL-02,Delhi NCR,76.33,258.67,0,0.315
2026-08-05 06:15:00,CELL-DEL-02,Delhi NCR,76.33,258.67,0,0.315
2026-08-05 06:15:00,CELL-DEL-03,Delhi NCR,30.32,277.59,0,0.61
2026-08-05 06:15:00,CELL-KOL-01,Kolkata,28.2,263.24,0,0.351
2026-08-05 06:15:00,CELL-KOL-02,Kolkata,34.81,269.69,0,0.505
2026-08-05 06:15:00,CELL-KOL-03,Kolkata,29.4,185.57,0,0.63
2026-08-05 06:15:00,CELL-MUM-01,Mumbai,29.71,182.51,0,0.675
2026-08-05 06:15:00,CELL-MUM-02,Mumbai,31.43,207.6,0,0.697
2026-08-05 06:15:00,CELL-MUM-03,Mumbai,30.42,299.4,0,0.636
2026-08-05 06:30:00,CELL-BLR-01,Bengaluru,25.89,180.62,0,0.59
2026-08-05 06:30:00,CELL-BLR-02,Bengaluru,27.89,289.01,0,0.536
2026-08-05 06:30:00,CELL-BLR-03,Bengaluru,30.45,194.52,0,0.404
2026-08-05 06:30:00,CELL-DEL-01,Delhi NCR,25.67,315.95,0,0.561
2026-08-05 06:30:00,CELL-DEL-02,Delhi NCR,30.8,257.85,0,0.783
2026-08-05 06:30:00,CELL-DEL-03,Delhi NCR,33.55,281.96,0,0.794
2026-08-05 06:30:00,CELL-KOL-01,Kolkata,27.85,266.49,0,0.319
2026-08-05 06:30:00,CELL-KOL-02,Kolkata,33.34,248.45,0,0.801
2026-08-05 06:30:00,CELL-KOL-03,Kolkata,32.2,201.27,0,0.304
2026-08-05 06:30:00,CELL-MUM-01,Mumbai,31.15,183.91,0,0.897
2026-08-05 06:30:00,CELL-MUM-02,Mumbai,29.68,219.02,0,0.497
2026-08-05 06:30:00,CELL-MUM-03,Mumbai,30.32,314.63,0,0.39
2026-08-05 06:45:00,CELL-BLR-01,Bengaluru,30.83,190.48,0,0.496
2026-08-05 06:45:00,CELL-BLR-02,Bengaluru,31.56,274.26,0,0.466
2026-08-05 06:45:00,CELL-BLR-03,Bengaluru,30.98,192.21,0,0.453
2026-08-05 06:45:00,CELL-DEL-01,Delhi NCR,28.84,304.2,0,0.727
2026-08-05 06:45:00,CELL-DEL-02,Delhi NCR,30.1,277.94,0,0.41
2026-08-05 06:45:00,CELL-DEL-03,Delhi NCR,34.03,279.83,0,0.632
2026-08-05 06:45:00,CELL-KOL-01,Kolkata,27.43,268.42,0,0.168
2026-08-05 06:45:00,CELL-KOL-02,Kolkata,35.67,257.62,0,0.477
2026-08-05 06:45:00,CELL-KOL-03,Kolkata,31.49,180.31,0,0.584
2026-08-05 06:45:00,CELL-MUM-01,Mumbai,31.14,198.76,0,0.438
2026-08-05 06:45:00,CELL-MUM-02,Mumbai,33.7,216.79,0,0.296
2026-08-05 06:45:00,CELL-MUM-03,Mumbai,28.13,296.42,0,0.714
2026-08-05 07:00:00,CELL-BLR-01,Bengaluru,28.29,187.47,0,0.232
2026-08-05 07:00:00,CELL-BLR-02,Bengaluru,35.41,258.97,0,0.561
2026-08-05 07:00:00,CELL-BLR-03,Bengaluru,29.44,194.24,0,0.383
2026-08-05 07:00:00,CELL-DEL-01,Delhi NCR,27.32,312.11,0,0.592
2026-08-05 07:00:00,CELL-DEL-02,Delhi NCR,31.2,255.2,0,0.353
2026-08-05 07:00:00,CELL-DEL-03,Delhi NCR,31.24,284.26,0,0.435
2026-08-05 07:00:00,CELL-KOL-01,Kolkata,28.82,277.01,0,0.808
2026-08-05 07:00:00,CELL-KOL-02,Kolkata,35.39,250.07,0,0.645
2026-08-05 07:00:00,CELL-KOL-03,Kolkata,30.85,181.84,0,0.67
2026-08-05 07:00:00,CELL-MUM-01,Mumbai,27.51,182.04,0,0.817
2026-08-05 07:00:00,CELL-MUM-02,Mumbai,32.55,233.84,0,0.342
2026-08-05 07:00:00,CELL-MUM-03,Mumbai,32.05,309.83,0,0.506
2026-08-05 07:15:00,CELL-BLR-01,Bengaluru,29.7,190.04,0,0.743
2026-08-05 07:15:00,CELL-BLR-02,Bengaluru,33.62,280.91,0,0.518
2026-08-05 07:15:00,CELL-BLR-03,Bengaluru,32.3,176.9,0,0.628
2026-08-05 07:15:00,CELL-DEL-01,Delhi NCR,25.83,316.91,0,0.743
2026-08-05 07:15:00,CELL-DEL-02,Delhi NCR,30.42,274.05,0,0.626
2026-08-05 07:15:00,CELL-DEL-03,Delhi NCR,31.03,281.41,0,0.785
2026-08-05 07:15:00,CELL-KOL-01,Kolkata,29.62,267.92,0,0.517
2026-08-05 07:15:00,CELL-KOL-02,Kolkata,31.73,256.01,0,0.416
2026-08-05 07:15:00,CELL-KOL-03,Kolkata,31.25,172.74,0,0.848
2026-08-05 07:15:00,CELL-MUM-01,Mumbai,29.08,178.69,0,0.333
2026-08-05 07:15:00,CELL-MUM-02,Mumbai,32.86,213.03,0,0.352
2026-08-05 07:15:00,CELL-MUM-03,Mumbai,27.41,306.56,0,0.564
2026-08-05 07:30:00,CELL-BLR-01,Bengaluru,30.5,172.99,0,0.322
2026-08-05 07:30:00,CELL-BLR-02,Bengaluru,29.22,262.15,0,0.577
2026-08-05 07:30:00,CELL-BLR-03,Bengaluru,31.39,187.47,0,0.525
2026-08-05 07:30:00,CELL-DEL-01,Delhi NCR,27.22,293.39,0,0.752
2026-08-05 07:30:00,CELL-DEL-02,Delhi NCR,25.08,271.89,0,0.658
2026-08-05 07:30:00,CELL-DEL-03,Delhi NCR,35.63,276.39,0,0.374
2026-08-05 07:30:00,CELL-KOL-01,Kolkata,31.63,267.48,0,0.498
2026-08-05 07:30:00,CELL-KOL-02,Kolkata,34.32,250.14,0,0.883
2026-08-05 07:30:00,CELL-KOL-03,Kolkata,32.21,183.35,0,0.56
2026-08-05 07:30:00,CELL-MUM-01,Mumbai,32.58,174.76,0,0.796
2026-08-05 07:30:00,CELL-MUM-02,Mumbai,36.28,226.37,0,0.673
2026-08-05 07:30:00,CELL-MUM-03,Mumbai,31.78,309.9,0,0.528
2026-08-05 07:45:00,CELL-BLR-01,Bengaluru,27.71,195.25,0,0.541
2026-08-05 07:45:00,CELL-BLR-02,Bengaluru,31.8,276.1,0,0.637
2026-08-05 07:45:00,CELL-BLR-03,Bengaluru,30.58,219.26,0,0.385
2026-08-05 07:45:00,CELL-DEL-01,Delhi NCR,31.4,304.21,0,0.768
2026-08-05 07:45:00,CELL-DEL-02,Delhi NCR,30.02,274.5,0,0.334
2026-08-05 07:45:00,CELL-DEL-03,Delhi NCR,33.85,269.73,0,0.674
2026-08-05 07:45:00,CELL-KOL-01,Kolkata,31.4,251.95,0,0.956
2026-08-05 07:45:00,CELL-KOL-02,Kolkata,30.6,242.09,0,0.741
2026-08-05 07:45:00,CELL-KOL-03,Kolkata,32.38,184.53,0,0.663
2026-08-05 07:45:00,CELL-MUM-01,Mumbai,30.62,177.69,0,0.409
2026-08-05 07:45:00,CELL-MUM-02,Mumbai,31.88,203.26,0,0.429
2026-08-05 07:45:00,CELL-MUM-03,Mumbai,27.07,294.98,0,0.754
2026-08-05 08:00:00,CELL-BLR-01,Bengaluru,28.69,181.28,0,0.679
2026-08-05 08:00:00,CELL-BLR-02,Bengaluru,32.91,266.26,0,0.528
2026-08-05 08:00:00,CELL-BLR-03,Bengaluru,30.95,182.43,0,0.343
2026-08-05 08:00:00,CELL-DEL-01,Delhi NCR,28.01,305.12,0,0.712
2026-08-05 08:00:00,CELL-DEL-02,Delhi NCR,31.52,253.48,0,0.459
2026-08-05 08:00:00,CELL-DEL-03,Delhi NCR,31.19,273.82,0,0.478
2026-08-05 08:00:00,CELL-KOL-01,Kolkata,,266.55,0,0.743
2026-08-05 08:00:00,CELL-KOL-02,Kolkata,30.08,238.52,0,0.861
2026-08-05 08:00:00,CELL-KOL-03,Kolkata,32.56,188.99,0,0.625
2026-08-05 08:00:00,CELL-MUM-01,Mumbai,31.38,172.93,0,0.875
2026-08-05 08:00:00,CELL-MUM-02,Mumbai,32.04,225.44,0,0.398
2026-08-05 08:00:00,CELL-MUM-03,Mumbai,28.78,285.33,0,0.949
2026-08-05 08:15:00,CELL-BLR-01,Bengaluru,31.79,184.86,0,0.0
2026-08-05 08:15:00,CELL-BLR-02,Bengaluru,31.9,256.54,0,0.558
2026-08-05 08:15:00,CELL-BLR-03,Bengaluru,33.85,168.0,0,0.348
2026-08-05 08:15:00,CELL-DEL-01,Delhi NCR,31.74,301.46,0,0.412
2026-08-05 08:15:00,CELL-DEL-02,Delhi NCR,32.2,243.14,0,0.674
2026-08-05 08:15:00,CELL-DEL-03,Delhi NCR,30.99,261.42,0,0.428
2026-08-05 08:15:00,CELL-KOL-01,Kolkata,29.79,260.6,0,0.439
2026-08-05 08:15:00,CELL-KOL-02,Kolkata,38.33,233.87,0,0.415
2026-08-05 08:15:00,CELL-KOL-03,Kolkata,35.87,191.13,0,0.258
2026-08-05 08:15:00,CELL-MUM-01,Mumbai,31.35,160.86,0,1.092
2026-08-05 08:15:00,CELL-MUM-02,Mumbai,33.18,221.89,0,0.92
2026-08-05 08:15:00,CELL-MUM-03,Mumbai,33.93,283.22,0,0.697
2026-08-05 08:30:00,CELL-BLR-01,Bengaluru,32.56,181.89,0,0.637
2026-08-05 08:30:00,CELL-BLR-02,Bengaluru,31.3,253.0,0,0.446
2026-08-05 08:30:00,CELL-BLR-03,Bengaluru,34.28,174.55,0,0.414
2026-08-05 08:30:00,CELL-DEL-01,Delhi NCR,34.98,281.11,0,0.547
2026-08-05 08:30:00,CELL-DEL-02,Delhi NCR,31.54,249.99,0,0.293
2026-08-05 08:30:00,CELL-DEL-03,Delhi NCR,35.26,264.75,0,0.731
2026-08-05 08:30:00,CELL-KOL-01,Kolkata,34.74,255.13,0,0.797
2026-08-05 08:30:00,CELL-KOL-02,Kolkata,39.51,231.4,0,0.495
2026-08-05 08:30:00,CELL-KOL-03,Kolkata,35.78,176.14,0,0.615
2026-08-05 08:30:00,CELL-MUM-01,Mumbai,31.72,174.16,0,0.574
2026-08-05 08:30:00,CELL-MUM-02,Mumbai,35.38,190.07,0,0.239
2026-08-05 08:30:00,CELL-MUM-03,Mumbai,32.53,278.06,0,0.506
2026-08-05 08:45:00,CELL-BLR-01,Bengaluru,33.23,163.44,0,0.549
2026-08-05 08:45:00,CELL-BLR-02,Bengaluru,35.18,243.8,0,0.742
2026-08-05 08:45:00,CELL-BLR-03,Bengaluru,31.85,167.84,0,0.802
2026-08-05 08:45:00,CELL-DEL-01,Delhi NCR,27.3,273.02,0,0.692
2026-08-05 08:45:00,CELL-DEL-02,Delhi NCR,31.41,238.49,0,0.414
2026-08-05 08:45:00,CELL-DEL-03,Delhi NCR,34.94,255.08,0,0.575
2026-08-05 08:45:00,CELL-KOL-01,Kolkata,30.24,244.39,0,0.224
2026-08-05 08:45:00,CELL-KOL-02,Kolkata,38.79,232.94,0,0.638
