customer_id,month,data_gb,voice_min,intl_min,sms_count,revenue_inr,recharge_count,failed_payment_count
TEL-11787,2026-05,3.81,150,1.8,17,236.45,3,0
TEL-11787,2026-06,4.57,123,0.1,7,246.9,3,0
TEL-11788,2026-01,4.09,174,22.2,8,280.49,3,0
TEL-11788,2026-02,2.78,107,5.5,13,281.07,1,0
TEL-11788,2026-03,4.5,188,14.7,6,332.03,3,0
TEL-11788,2026-04,2.89,163,10.6,10,260.04,4,0
TEL-11788,2026-05,5.82,113,10.4,8,303.4,4,0
TEL-11788,2026-06,3.44,128,67.2,9,202.57,2,0
TEL-11789,2026-01,25.95,213,0.9,8,539.44,1,0
TEL-11789,2026-02,33.43,217,0.1,4,625.46,2,0
TEL-11789,2026-03,36.59,181,0.2,12,550.67,2,0
TEL-11789,2026-04,35.7,209,0.1,8,640.97,3,0
TEL-11789,2026-05,22.42,192,1.2,7,522.23,1,0
TEL-11789,2026-06,18.93,54,0.2,3,551.53,4,0
TEL-11790,2026-01,37.25,146,1.1,5,495.55,1,0
TEL-11790,2026-02,38.52,125,0.9,10,406.39,4,0
TEL-11790,2026-03,26.74,135,1.6,5,515.97,1,0
TEL-11790,2026-04,26.72,187,0.1,4,465.79,3,0
TEL-11790,2026-05,33.58,128,0.8,5,611.51,2,0
TEL-11790,2026-06,29.6,185,0.7,5,582.72,3,0
TEL-11791,2026-01,4.08,118,0.4,19,151.01,3,0
TEL-11791,2026-02,2.07,92,0.5,16,126.68,1,0
TEL-11791,2026-03,4.06,82,0.9,10,130.47,2,0
TEL-11791,2026-04,3.89,141,0.1,11,118.9,1,0
TEL-11791,2026-05,5.08,97,0.5,10,147.06,3,0
TEL-11791,2026-06,3.8,73,0.3,18,156.02,1,0
TEL-11792,2026-01,2.64,209,0.5,14,155.92,2,0
TEL-11792,2026-02,3.37,148,1.2,18,132.37,4,0
TEL-11792,2026-03,2.52,220,1.7,13,178.92,1,0
TEL-11792,2026-04,4.03,237,2.5,16,169.03,4,0
TEL-11792,2026-05,2.49,203,1.2,17,168.35,2,0
TEL-11792,2026-06,2.3,150,0.3,13,163.6,3,0
TEL-11793,2026-01,19.95,347,0.6,15,359.7,1,0
TEL-11793,2026-02,14.72,320,1.1,20,299.18,1,0
TEL-11793,2026-03,14.59,636,1.3,18,267.14,2,0
TEL-11793,2026-04,13.96,506,0.6,16,308.67,4,0
TEL-11793,2026-05,20.43,340,0.9,16,348.79,1,0
TEL-11793,2026-06,15.83,462,0.7,18,367.96,1,0
TEL-11794,2026-01,35.86,313,20.4,1,654.09,2,0
TEL-11794,2026-02,33.63,329,13,0,630.99,2,0
TEL-11794,2026-03,35.43,304,1.7,3,599.3,2,0
TEL-11794,2026-04,26.73,336,24.3,3,463.17,3,0
TEL-11794,2026-05,21.28,360,5.9,2,552.34,4,0
TEL-11794,2026-06,35.81,357,6,2,519.31,4,0
TEL-11795,2026-01,25.24,466,0.1,20,446.7,3,0
TEL-11795,2026-02,22.35,430,1.6,17,377.37,4,0
TEL-11795,2026-03,16.69,336,1.5,24,375.95,3,0
TEL-11795,2026-04,18.96,188,0.1,25,397.1,3,0
TEL-11795,2026-05,23.99,344,3.2,19,380.49,4,0
TEL-11795,2026-06,13.49,503,0.4,28,413.2,3,0
TEL-11796,2026-01,2.85,186,0.2,7,293.22,2,0
TEL-11796,2026-02,4.44,250,0.1,8,306.22,1,0
TEL-11796,2026-03,4.77,211,0.3,12,290.6,2,0
TEL-11796,2026-04,4.6,161,2.1,13,280.15,2,0
TEL-11796,2026-05,5.61,231,0.7,8,303.82,4,0
TEL-11796,2026-06,4.49,236,0.4,9,356.21,3,0
TEL-11797,2026-01,24.62,49,1.4,9,514.05,1,0
TEL-11797,2026-02,22.49,78,1.6,3,539.33,3,0
TEL-11797,2026-03,22.57,68,4.7,10,493.7,3,0
TEL-11797,2026-04,22.86,65,0.9,7,478.95,2,0
TEL-11797,2026-05,29.39,85,0.2,8,474.5,1,0
TEL-11797,2026-06,22.04,87,0.1,5,509.24,2,0
TEL-11798,2026-01,32.92,220,0.8,3,512.75,2,0
TEL-11798,2026-02,30.06,331,1.3,3,385.53,3,0
TEL-11798,2026-03,46.2,303,1.2,4,438.49,1,0
TEL-11798,2026-04,29.67,275,3.1,4,341.41,1,0
TEL-11798,2026-05,25.32,248,0.9,4,504.84,4,0
TEL-11798,2026-06,36.18,165,1.3,5,446.11,4,0
TEL-11799,2026-01,4.02,49,1.8,7,338.4,2,0
TEL-11799,2026-02,5.06,59,0.5,5,345.36,1,0
TEL-11799,2026-03,8.83,42,0.2,2,352.48,1,0
TEL-11799,2026-04,9.22,62,1.1,4,322.98,3,0
TEL-11799,2026-05,4.9,56,0.3,5,343.98,3,0
TEL-11799,2026-06,6.53,50,0.3,10,363.43,2,0
TEL-11800,2026-01,3.76,69,0.4,9,362.16,3,0
TEL-11800,2026-02,1.5,94,0.5,5,485.03,4,0
TEL-11800,2026-03,4.14,91,0.4,10,396.87,1,0
TEL-11800,2026-04,4.77,121,0,6,402.27,3,0
TEL-11800,2026-05,2.37,126,0.7,5,426.97,3,0
TEL-11800,2026-06,5.18,91,0.3,11,510.58,4,0
TEL-11801,2026-01,1.67,167,19.8,9,389.78,1,0
TEL-11801,2026-02,2.93,203,8.4,9,449.59,1,0
TEL-11801,2026-03,2.31,209,1.7,19,435.68,4,0
TEL-11801,2026-04,3.98,142,6,13,451.59,2,0
TEL-11801,2026-05,3.37,130,14.5,16,469.52,1,0
TEL-11801,2026-06,3.52,175,43.7,10,446.65,1,0
TEL-11802,2026-01,2.63,132,4.8,9,495.03,4,0
TEL-11802,2026-02,3.52,73,31.1,8,469.99,3,0
TEL-11802,2026-03,3.52,152,4.2,9,494.13,2,0
TEL-11802,2026-04,3.77,116,22.1,11,492.25,3,0
TEL-11802,2026-05,1.37,46,31.2,11,465.11,4,0
TEL-11802,2026-06,4.55,72,12.5,8,540.04,4,0
TEL-11803,2026-01,2.61,152,0.4,15,300.18,4,0
TEL-11803,2026-02,3.89,100,0.1,16,307.1,1,0
TEL-11803,2026-03,3.01,115,0.5,15,270.88,3,0
TEL-11803,2026-04,2.9,98,0.3,14,338.75,1,0
TEL-11803,2026-05,3.31,89,0.6,21,331.98,1,0
TEL-11803,2026-06,2.78,150,0,15,277.02,4,0
TEL-11804,2026-01,22.3,208,0.5,9,550.89,1,0
TEL-11804,2026-02,28.95,283,0.3,5,539.33,1,0
TEL-11804,2026-03,24.82,209,2,9,431.62,2,0
TEL-11804,2026-04,25.07,273,0.9,5,480.48,3,0
TEL-11804,2026-05,20.49,350,0.3,7,425.35,3,0
TEL-11804,2026-06,27.06,387,2.1,6,546.28,4,0
TEL-11805,2026-01,18.7,245,0.1,8,275.47,4,0
TEL-11805,2026-02,27.24,205,0.5,9,339.87,2,0
TEL-11805,2026-03,17.75,166,0.4,9,270.18,4,0
TEL-11805,2026-04,21.44,154,0.9,9,252.51,2,0
TEL-11805,2026-05,25.94,212,1.5,11,231.83,1,0
TEL-11805,2026-06,30.7,191,0.2,9,304.66,1,0
TEL-11806,2026-01,11.49,385,0.9,17,280.02,2,0
TEL-11806,2026-02,9.14,421,0.7,17,249.98,4,0
TEL-11806,2026-03,13.98,374,1.4,13,320.66,4,0
TEL-11806,2026-04,13.36,301,0.3,15,298.4,4,0
TEL-11806,2026-05,14.41,388,0.9,20,340.13,1,0
TEL-11806,2026-06,10.7,440,0.3,15,287.22,2,0
TEL-11807,2026-01,34.28,240,1.7,10,645.21,2,0
TEL-11807,2026-02,22.27,116,0.6,2,645.16,4,0
TEL-11807,2026-03,31.34,193,0.6,6,632.47,3,0
TEL-11807,2026-04,34.69,142,1.1,4,547.39,2,0
TEL-11807,2026-05,42.44,186,0.6,5,536.8,3,0
TEL-11807,2026-06,24.56,212,0.9,2,600.36,2,0
TEL-11808,2026-01,2.52,176,0.3,10,83.5,3,0
TEL-11808,2026-02,2.65,159,0.7,9,96.69,1,0
TEL-11808,2026-03,3.41,221,1,10,97.03,3,0
TEL-11808,2026-04,3.68,203,0.3,9,95.6,1,0
TEL-11808,2026-05,3.63,204,0.5,12,100.52,3,0
TEL-11808,2026-06,3.06,147,1.8,6,112.63,2,0
TEL-11809,2026-01,13.31,291,0.9,25,263.53,2,0
TEL-11809,2026-02,13.89,298,0.3,21,246.23,3,0
TEL-11809,2026-03,12.16,223,1.7,19,258.92,3,0
TEL-11809,2026-04,17.02,294,0.9,13,278.23,2,0
TEL-11809,2026-05,17.72,269,1.1,18,246.68,4,0
TEL-11809,2026-06,17.74,163,0.3,13,245.07,3,0
TEL-11810,2026-01,3.42,112,7.3,11,406.06,3,0
TEL-11810,2026-02,2.5,119,12.7,12,409.97,1,0
TEL-11810,2026-03,3.32,117,18.8,13,375.24,3,0
TEL-11810,2026-04,3.46,97,29.6,16,356.51,3,0
TEL-11810,2026-05,2.58,78,12.9,18,364.44,4,0
TEL-11810,2026-06,3.36,142,15,16,372.44,4,0
TEL-11811,2026-01,2.09,111,0.3,11,399.3,4,0
TEL-11811,2026-02,4.29,112,2.2,16,352.48,3,0
TEL-11811,2026-03,3.49,146,0.2,12,353.41,1,0
TEL-11811,2026-04,2.83,101,0.3,14,379.18,3,0
TEL-11811,2026-05,2.63,118,0.5,4,400.76,2,0
TEL-11811,2026-06,4.05,155,0.9,12,326.12,4,0
TEL-11812,2026-01,10.61,273,3.1,21,144.99,1,0
TEL-11812,2026-02,6.16,222,0.3,19,129.02,2,0
TEL-11812,2026-03,11.65,264,0.5,25,124.12,1,0
TEL-11812,2026-04,12.48,228,1.2,18,120.14,3,0
TEL-11812,2026-05,7.17,495,1.6,15,151.04,4,0
TEL-11812,2026-06,12.67,335,0,13,149.66,4,0
TEL-11813,2026-01,26.46,203,1.2,16,362.37,4,0
TEL-11813,2026-02,20.53,407,0.9,19,382.25,3,0
TEL-11813,2026-03,27.18,343,1.4,29,373.11,2,0
TEL-11813,2026-04,21.73,285,0.8,23,419.3,2,0
TEL-11813,2026-05,20.21,263,0.5,18,395.14,3,0
TEL-11813,2026-06,17.79,352,0.1,15,338.34,2,0
TEL-11814,2026-01,7.16,124,0.2,9,315.84,2,0
TEL-11814,2026-02,5.55,156,0.6,6,273.78,1,0
TEL-11814,2026-03,6.91,266,2.2,11,257.06,4,0
TEL-11814,2026-04,4.49,252,1.8,7,291.04,4,0
TEL-11814,2026-05,5.47,212,0.2,9,331.51,1,0
TEL-11814,2026-06,5.82,238,0.5,6,326.88,1,0
TEL-11815,2026-01,2.13,576,1.6,42,324.57,1,0
TEL-11815,2026-02,1.75,578,2.6,36,301.31,4,0
TEL-11815,2026-03,2.35,691,0.4,35,368.62,1,0
TEL-11815,2026-04,1.69,635,1.2,35,364.95,4,0
TEL-11815,2026-05,2.17,555,0.1,35,378.45,4,0
TEL-11815,2026-06,3.04,377,0.7,32,377.5,4,0
TEL-11816,2026-01,3.42,99,0.5,12,194.52,2,0
TEL-11816,2026-02,3.39,126,0.5,10,192.8,3,0
TEL-11816,2026-03,4.59,125,0.3,12,176.05,2,0
TEL-11816,2026-04,2.63,59,0.2,4,180.58,3,0
TEL-11816,2026-05,5.02,126,0.7,10,182.57,4,0
TEL-11816,2026-06,4.6,87,0.2,6,172.18,3,0
TEL-11817,2026-01,27.08,307,2.6,6,358.75,2,0
TEL-11817,2026-02,27.32,284,0.7,5,394.78,4,0
TEL-11817,2026-03,23.81,284,0.1,8,365.72,4,0
TEL-11817,2026-04,25.11,290,0.2,3,338.88,4,0
TEL-11817,2026-05,23.07,271,0.3,4,356.27,4,0
TEL-11817,2026-06,34.3,288,0.7,9,357.04,4,0
TEL-11818,2026-01,1.34,428,3.8,28,381.28,2,0
TEL-11818,2026-02,1.69,425,0.5,36,357.34,4,0
TEL-11818,2026-03,1.04,387,0.5,27,400.37,1,0
TEL-11818,2026-04,1.52,402,2,31,438.53,3,0
TEL-11818,2026-05,1.32,432,0.2,32,335.48,2,0
TEL-11818,2026-06,1.77,349,0.1,26,391.96,3,0
TEL-11819,2026-01,52.35,191,1.9,3,381.17,4,0
TEL-11819,2026-02,41.86,210,0.3,4,351.62,1,0
TEL-11819,2026-03,39.81,136,0.6,4,446.34,3,0
TEL-11819,2026-04,38.52,148,0.5,6,463.02,2,0
TEL-11819,2026-05,57.27,146,0.4,2,372.05,4,0
TEL-11819,2026-06,34.13,102,0.8,3,429.51,4,0
TEL-11820,2026-01,2.37,576,0.6,32,198.2,1,0
TEL-11820,2026-02,1.44,319,0.6,46,185.83,2,0
TEL-11820,2026-03,1.03,463,0.1,38,231.49,4,0
TEL-11820,2026-04,1.9,632,0.9,27,181.64,1,0
TEL-11820,2026-05,1.48,824,2,39,214.1,2,0
TEL-11820,2026-06,1.36,632,0.3,26,225.87,2,0
TEL-11821,2026-01,2.44,61,0.4,4,114.1,1,0
TEL-11821,2026-02,1.81,61,0.3,9,102.16,3,0
TEL-11821,2026-03,2.29,86,0.5,12,120.14,4,0
TEL-11821,2026-04,2.58,81,0.2,7,120.61,3,0
TEL-11821,2026-05,2.02,62,0.4,12,128.44,2,0
TEL-11821,2026-06,2.51,77,0.6,14,141.49,3,0
TEL-11822,2026-01,18.54,359,0.1,15,567.8,4,0
TEL-11822,2026-02,18.48,316,0.3,9,489.43,2,0
TEL-11822,2026-03,17.02,395,0.2,6,418.67,2,0
TEL-11822,2026-04,21.74,342,1.6,3,510.77,3,0
TEL-11822,2026-05,23.33,427,0.5,23,476.61,4,0
TEL-11822,2026-06,16.47,370,0.6,14,455.6,3,0
TEL-11823,2026-01,2.87,127,0.1,14,98.02,4,0
TEL-11823,2026-02,2.65,110,0.4,7,106.45,4,0
TEL-11823,2026-03,0.32,43,2822.8,14,114.71,4,0
TEL-11823,2026-04,0.33,46,3038.7,15,124.4,4,0
TEL-11823,2026-05,0.37,48,2686.7,13,96.46,2,0
TEL-11823,2026-06,0.3,30,2195.4,10,120.78,1,0
TEL-11824,2026-01,3.79,121,0.6,10,261.59,4,0
TEL-11824,2026-02,4.09,109,0.1,8,271.31,1,0
TEL-11824,2026-03,4.59,137,0.9,9,243.75,4,0
TEL-11824,2026-04,5.08,87,0.1,14,225.95,3,0
TEL-11824,2026-05,3.97,80,0.4,7,225.52,1,0
TEL-11824,2026-06,5.7,125,2.3,8,208.83,1,0
TEL-11825,2026-01,7.18,131,0.3,9,140.08,2,0
TEL-11825,2026-02,1.47,96,0.6,12,128.98,3,0
TEL-11825,2026-03,4.46,186,0.2,13,135.6,1,0
TEL-11825,2026-04,7.01,167,0.1,7,122.31,2,0
TEL-11825,2026-05,4.67,97,0,15,106.25,3,0
TEL-11825,2026-06,6.62,114,0.6,10,121.22,4,0
TEL-11826,2026-01,5.44,67,1.2,8,108.42,1,0
TEL-11826,2026-02,4.66,87,0.2,11,103.52,2,0
TEL-11826,2026-03,4.25,79,1.5,6,101.96,1,0
TEL-11826,2026-04,3.69,180,0.4,13,111.14,2,0
TEL-11826,2026-05,5.48,156,0.6,7,90.25,4,0
TEL-11826,2026-06,4.22,117,0.7,3,98.92,1,0
TEL-11827,2026-01,10.88,308,0,8,377.5,1,0
TEL-11827,2026-02,19.75,363,0.1,8,344.92,4,0
TEL-11827,2026-03,10.89,486,0.4,13,297.12,3,0
TEL-11827,2026-04,14.19,429,2.3,9,298.14,3,0
TEL-11827,2026-05,19.19,191,0,9,265.78,2,0
TEL-11827,2026-06,19.19,464,0.6,10,276.35,4,0
TEL-11828,2026-01,25.95,188,3,5,315.09,3,0
TEL-11828,2026-02,19.45,124,1.6,4,353.02,2,0
TEL-11828,2026-03,42.83,182,1.2,7,261.28,1,0
TEL-11828,2026-04,19.43,167,1,9,305.89,1,0
TEL-11828,2026-05,33.55,64,0.7,5,302.33,3,0
TEL-11828,2026-06,23.83,123,0.4,7,298.62,3,0
TEL-11829,2026-01,5.18,162,0.2,8,264.86,3,0
TEL-11829,2026-02,3.86,136,1.5,13,239.26,2,0
TEL-11829,2026-03,4.99,182,1.1,10,295.96,3,0
TEL-11829,2026-04,3.91,282,1.9,8,314.84,4,0
TEL-11829,2026-05,4,202,0.5,10,317.76,2,0
TEL-11829,2026-06,4.42,240,2.2,8,307.83,2,0
TEL-11830,2026-01,10.7,239,0.5,15,333.15,4,0
TEL-11830,2026-02,12.01,209,0.5,24,316.45,2,0
TEL-11830,2026-03,12.67,192,1.3,21,236.24,1,0
TEL-11830,2026-04,17.52,315,0,17,378.96,4,0
TEL-11830,2026-05,16.61,166,0.1,32,330.75,3,0
TEL-11830,2026-06,20.47,217,0.6,25,380.2,3,0
TEL-11831,2026-01,11.25,267,0.5,8,208.39,1,0
TEL-11831,2026-02,23.24,473,0,10,243.21,1,0
TEL-11831,2026-03,13.93,332,0.3,8,258.31,1,0
TEL-11831,2026-04,63.09,392,0.3,12,0,0,1
TEL-11831,2026-05,66.04,301,1.6,10,0,0,2
TEL-11831,2026-06,84.05,255,0.4,8,0,0,3
TEL-11832,2026-01,25.68,279,0.9,7,489.89,2,0
TEL-11832,2026-02,39.07,172,0.5,9,586.84,3,0
TEL-11832,2026-03,29.32,380,1.5,3,535.4,4,0
TEL-11832,2026-04,44.58,255,0.2,3,611.15,3,0
TEL-11832,2026-05,38.32,411,1.5,7,531.28,3,0
TEL-11832,2026-06,34.72,249,0.6,6,527.16,1,0
TEL-11833,2026-01,5.23,134,0.4,4,187.29,3,0
TEL-11833,2026-02,6.42,186,0.9,4,177.69,4,0
TEL-11833,2026-03,6.05,202,0.2,8,189.39,4,0
TEL-11833,2026-04,8.62,174,0.1,6,190.23,4,0
TEL-11833,2026-05,5.62,191,0.4,4,184.17,1,0
TEL-11833,2026-06,6.95,249,0.9,7,146.52,2,0
TEL-11834,2026-01,35.44,103,0.6,13,511.32,2,0
TEL-11834,2026-02,39.88,205,0.9,12,518.72,4,0
TEL-11834,2026-03,27.68,174,0.9,8,547.73,2,0
TEL-11834,2026-04,34.77,268,0.7,3,527.49,3,0
TEL-11834,2026-05,35.58,125,0.1,13,515.16,3,0
TEL-11834,2026-06,37.96,160,0.1,10,508.6,3,0
TEL-11835,2026-01,3.28,98,0.1,15,235.31,1,0
TEL-11835,2026-02,2.83,147,1.1,6,218.66,4,0
TEL-11835,2026-03,3.03,81,1.4,15,244.16,4,0
TEL-11835,2026-04,2.66,104,0.8,8,208.86,1,0
TEL-11835,2026-05,2.03,138,1.8,13,224.59,4,0
TEL-11835,2026-06,1.81,123,0.7,9,230.38,2,0
TEL-11836,2026-01,3.98,229,1.4,10,471.68,2,0
TEL-11836,2026-02,3.8,217,1.3,8,518.25,1,0
TEL-11836,2026-03,5.88,104,0.8,11,377.87,3,0
TEL-11836,2026-04,3.07,172,1.4,10,456.05,4,0
TEL-11836,2026-05,3.84,198,0.3,10,480.88,2,0
TEL-11836,2026-06,5.9,248,1.2,8,425.62,1,0
TEL-11837,2026-01,3.2,595,1.5,35,290.54,1,0
TEL-11837,2026-02,2.11,793,0.1,27,275.48,2,0
TEL-11837,2026-03,1.86,607,0.1,42,291.76,3,0
TEL-11837,2026-04,1.28,388,0.9,23,302.41,1,0
TEL-11837,2026-05,1.88,490,0.7,39,275.24,1,0
TEL-11837,2026-06,2.23,220,0.6,48,277.77,4,0
TEL-11838,2026-01,6.91,219,0.5,16,151.46,3,0
TEL-11838,2026-02,4.56,387,0.4,13,167.47,4,0
TEL-11838,2026-03,5.29,279,0.1,16,159.03,2,0
TEL-11838,2026-04,7.85,451,1.3,16,155.01,2,0
TEL-11838,2026-05,7.11,242,0.7,12,148.2,4,0
TEL-11838,2026-06,5.5,293,0.1,20,155.74,4,0
TEL-11839,2026-01,2.2,628,0.3,33,90.1,1,0
TEL-11839,2026-02,2.68,552,0.6,41,79.05,2,0
TEL-11839,2026-03,2.06,493,0.2,36,99.56,3,0
TEL-11839,2026-04,1.65,571,0.6,35,91.54,2,0
TEL-11839,2026-05,1.38,466,6,31,75.33,2,0
TEL-11839,2026-06,1.88,337,0.3,34,88.02,4,0
TEL-11840,2026-01,2.31,479,0.4,40,146.66,3,0
TEL-11840,2026-02,2.31,765,0.6,48,144.92,4,0
TEL-11840,2026-03,2.64,498,0.2,38,134.76,4,0
TEL-11840,2026-04,1.37,731,0.8,29,132.88,2,0
TEL-11840,2026-05,2.63,643,1.9,35,151.69,2,0
TEL-11840,2026-06,2.73,636,0.9,38,152.11,2,0
TEL-11841,2026-01,23.26,469,0.6,11,407.4,2,0
TEL-11841,2026-02,27.09,439,0.8,9,501.38,1,0
TEL-11841,2026-03,18.24,356,0.2,21,554.38,4,0
TEL-11841,2026-04,21.15,277,1,23,443.45,1,0
TEL-11841,2026-05,13.24,424,0.6,18,398.45,2,0
TEL-11841,2026-06,13.48,398,0.4,15,437.83,4,0
TEL-11842,2026-01,3.26,232,0,4,282.71,4,0
TEL-11842,2026-02,3.23,260,0.4,7,286.96,1,0
TEL-11842,2026-03,4.15,228,0.9,4,292.7,1,0
TEL-11842,2026-04,2.5,154,0.4,8,229.79,1,0
TEL-11842,2026-05,3.41,191,0.7,4,246.62,1,0
TEL-11842,2026-06,3.47,183,0.7,5,265.64,2,0
TEL-11843,2026-01,3.35,159,0.3,13,212.72,4,0
TEL-11843,2026-02,3.08,115,0.1,11,190.51,1,0
TEL-11843,2026-03,3.01,91,0.3,7,211.2,4,0
TEL-11843,2026-04,2.7,186,0.1,16,213.58,1,0
TEL-11843,2026-05,3.01,116,0.3,3,186.22,4,0
TEL-11843,2026-06,2.12,119,1.1,13,209.33,2,0
TEL-11844,2026-01,1.53,474,0,36,182.77,4,0
TEL-11844,2026-02,1.29,303,0.1,42,154.97,2,0
TEL-11844,2026-03,1.42,405,1.6,37,174.38,2,0
TEL-11844,2026-04,1.37,358,0.1,35,155.46,1,0
TEL-11844,2026-05,1.24,349,0.8,38,162.16,2,0
TEL-11844,2026-06,2.1,242,0.4,43,160.1,2,0
TEL-11845,2026-01,47.12,153,0.5,5,408.02,1,0
TEL-11845,2026-02,39.32,86,0.2,7,439.2,3,0
TEL-11845,2026-03,34.66,187,0,5,484.51,4,0
TEL-11845,2026-04,15.85,121,0.1,11,424.93,4,0
TEL-11845,2026-05,47.36,153,1.3,5,440.5,2,0
TEL-11845,2026-06,34.34,140,0.8,13,424.72,1,0
TEL-11846,2026-01,37.66,197,3.7,4,741.27,4,0
TEL-11846,2026-02,41.93,220,1,6,848.41,3,0
TEL-11846,2026-03,45.61,230,8.4,3,806.23,3,0
TEL-11846,2026-04,31.5,117,3.5,6,924.58,3,0
TEL-11846,2026-05,29.08,115,0.3,6,828.46,4,0
TEL-11846,2026-06,33.34,271,5.3,2,836.84,2,0
TEL-11847,2026-01,1.64,501,0.1,46,180.53,4,0
TEL-11847,2026-02,2.55,655,0.5,35,161.28,1,0
TEL-11847,2026-03,2.78,363,1.3,53,151.32,1,0
TEL-11847,2026-04,2.64,531,0.1,50,150.46,2,0
TEL-11847,2026-05,2.3,526,2.9,54,190.64,2,0
TEL-11847,2026-06,3.34,571,1.9,46,160.38,3,0
TEL-11848,2026-01,30.37,111,1.1,3,551.92,1,0
TEL-11848,2026-02,28.98,234,0,1,550.56,3,0
TEL-11848,2026-03,29.96,226,0.3,0,538.48,4,0
TEL-11848,2026-04,35.05,120,0.1,0,555.13,1,0
TEL-11848,2026-05,47.98,241,0.3,2,505.4,2,0
TEL-11848,2026-06,28.51,252,0.2,2,545.47,4,0
TEL-11849,2026-01,3.49,249,0.2,16,324.27,2,0
TEL-11849,2026-02,3.3,168,1.2,12,333.3,3,0
TEL-11849,2026-03,3.94,200,0,9,303.61,1,0
TEL-11849,2026-04,3.52,218,0.4,10,370.46,4,0
TEL-11849,2026-05,3.39,192,1.2,13,314.32,4,0
TEL-11849,2026-06,5.2,238,2.7,8,336.78,4,0
TEL-11850,2026-01,47.77,66,0.3,4,468.56,2,0
TEL-11850,2026-02,24.81,129,0.6,2,390.89,1,0
TEL-11850,2026-03,28.59,90,0.3,2,408.3,3,0
TEL-11850,2026-04,55.61,93,0.6,3,368.16,1,0
TEL-11850,2026-05,46.97,89,2,3,434.51,4,0
TEL-11850,2026-06,43.35,77,0.7,1,349.61,1,0
TEL-11851,2026-01,20.42,113,0.7,8,421.98,2,0
TEL-11851,2026-02,10.27,122,2.1,8,447.7,3,0
TEL-11851,2026-03,26.29,132,0.5,9,448.52,1,0
TEL-11851,2026-04,24.11,122,0.4,11,420.92,3,0
TEL-11851,2026-05,25.5,202,0.8,8,409.24,3,0
TEL-11851,2026-06,28.52,185,0.7,7,403.75,2,0
TEL-11852,2026-01,2.94,272,3.8,13,284.09,3,0
TEL-11852,2026-02,2.09,117,0.2,17,249.82,1,0
TEL-11852,2026-03,2.64,91,1.6,10,355.87,1,0
TEL-11852,2026-04,2.54,265,0.7,10,265.85,1,0
TEL-11852,2026-05,3.99,182,0.3,9,389.49,1,0
TEL-11852,2026-06,3.92,181,0.2,11,230.16,4,0
TEL-11853,2026-01,4.53,319,0.1,8,252.45,3,0
TEL-11853,2026-02,8.47,361,0.3,8,269.34,3,0
TEL-11853,2026-03,15.61,372,1.3,13,264.52,2,0
TEL-11853,2026-04,17,442,0.4,9,261.82,4,0
TEL-11853,2026-05,9.9,464,0.7,5,222.55,4,0
TEL-11853,2026-06,13.47,193,0.8,15,292.68,4,0
TEL-11854,2026-01,4.53,220,0.1,6,327.75,4,0
TEL-11854,2026-02,4.79,230,0.2,10,313.23,4,0
TEL-11854,2026-03,3.75,220,1.9,8,265.29,4,0
TEL-11854,2026-04,4.21,232,0,7,271.95,4,0
TEL-11854,2026-05,3.69,120,1.6,5,328.04,4,0
TEL-11854,2026-06,3.47,156,0.2,6,305.27,2,0
TEL-11855,2026-01,1.99,308,0,40,233.06,2,0
TEL-11855,2026-02,1.74,386,0.7,37,229.16,2,0
TEL-11855,2026-03,2.22,259,0.5,33,225.58,1,0
TEL-11855,2026-04,1.81,489,0.8,46,214.04,1,0
TEL-11855,2026-05,1.55,532,0.3,40,261.53,2,0
TEL-11855,2026-06,1.65,527,0.7,36,213.33,4,0
TEL-11856,2026-01,3.15,279,0.6,6,297.97,3,0
TEL-11856,2026-02,2.52,287,0.4,10,277.98,4,0
TEL-11856,2026-03,3.48,189,0.2,4,298.74,2,0
TEL-11856,2026-04,2.13,206,1.2,13,317.16,1,0
TEL-11856,2026-05,4.13,242,1.1,11,287.03,3,0
TEL-11856,2026-06,3,269,0.7,6,267.47,4,0
TEL-11857,2026-01,7.69,312,0.5,12,244.48,4,0
TEL-11857,2026-02,12.45,368,0.1,19,257.76,2,0
TEL-11857,2026-03,15.77,195,0.2,14,290.76,4,0
TEL-11857,2026-04,11.62,245,1.4,12,207.17,1,0
TEL-11857,2026-05,9.43,224,3.5,12,223.47,3,0
TEL-11857,2026-06,11.88,291,3.2,14,237.28,3,0
TEL-11858,2026-01,13.46,332,0.1,10,312.02,3,0
TEL-11858,2026-02,13.98,179,0.2,17,297.88,4,0
TEL-11858,2026-03,9.92,203,0.1,15,361.14,2,0
TEL-11858,2026-04,7.59,305,0.2,14,318.3,4,0
TEL-11858,2026-05,13.57,348,2.5,12,361.33,4,0
TEL-11858,2026-06,18.87,257,2.8,16,294.78,3,0
TEL-11859,2026-01,2.01,93,1,9,212.49,3,0
TEL-11859,2026-02,4.39,129,0.7,7,237.84,2,0
TEL-11859,2026-03,2.57,83,0.7,14,195.77,2,0
TEL-11859,2026-04,7.08,126,1.2,7,203.92,3,0
TEL-11859,2026-05,3.43,85,0.9,10,207.43,4,0
TEL-11859,2026-06,7.48,133,0.4,8,191.88,3,0
TEL-11860,2026-01,11.52,338,0.2,4,448.45,3,0
TEL-11860,2026-02,11.02,303,0.7,3,384.24,1,0
TEL-11860,2026-03,15.12,323,0.6,3,393.05,1,0
TEL-11860,2026-04,10.93,443,0.1,2,442.34,4,0
